key,ticker,company,year,sector,digital,digital_msu,all_body_mentions_company,all_title_mentions_company,log_assets,roa,debt_to_assets,revenue_growth,cash_to_assets,capex_to_assets,total_assets,revenue,capex,debt
TRMK_2021,TRMK,ТМК,2021,Industrials,0.0002750148966402,0.0005958656093871,0,0,27.2666019773,0.0100345522603,0.478116901814,1.15145436309,0.138640944428,0.0230348401958,694600000000,429000000000,16000000000,332100000000
,,,,,,,,,,,,,,,,,,
TRMK_2023,TRMK,ТМК,2023,Industrials,0.0042149631190727,0.006190727081138,19,0,27.0947067294,0.0663361258335,0.546418191144,-0.13493324857,0.118994699949,0.0726619935032,584900000000,544299999999.99994,42500000000,319600000000
TRMK_2024,TRMK,ТМК,2024,Industrials,0.0029689608636977,0.0040485829959514,51,0,27.2641515256,-0.034492711791,0.550873141868,-0.0222303876539,0.174628373503,0.041564439313,692900000000,532200000000.00006,28800000000,381700000000
,,,,,,,,,,,,,,,,,,
UNAC_2021,UNAC,ОАК,2021,Industrials,0.0033612889716659,0.0041878354401084,0,0,27.8249418086,-0.0141680395387,0.574299835255,0.084,0.238138385502,0.0602965403624,1214000000000,468200000000,73200000000,697200000000
UNAC_2022,UNAC,ОАК,2022,Industrials,0.0059803614331975,0.0069205055886347,0,0,27.9739013488,-0.0185947480483,0.610220014194,-0.226826142674,0.204613200852,0.0234918381831,1409000000000,362000000000,33100000000,859800000000
UNAC_2023,UNAC,ОАК,2023,Industrials,0.0069598965071151,0.0082276843467011,3,0,28.2445838171,-0.0193827828912,0.408229561451,0.317679558011,0.179750947482,0.04721169464,1847000000000,477000000000,87200000000,754000000000
UNAC_2024,UNAC,ОАК,2024,Industrials,0.007904278462654,0.0090645395213923,2,0,28.4591361569,-0.00668414154653,0.384359982525,0.129769392034,0.14748798602,0.0507645259939,2289000000000,538900000000,116200000000,879800000000
UPRO_2020,UPRO,Юнипро,2020,Energy,0.00442419920539054,0.0019501404392182,3,2,25.6307603721,0.121,0,-0.0622665006227,0.00140428677014,0.0739098300074,135300000000,75300000000,10000000000,
UPRO_2021,UPRO,Юнипро,2021,Energy,0.00368706072128125,0.00182912777969812,3,1,25.5705975801,0.140502354788,0,0.17,0.0063579277865,0.0879120879121,127400000000,88100000000,11200000000,0
UPRO_2022,UPRO,Юнипро,2022,Energy,0.0039335783312916,0.0050632911392405,2,1,25.7096084385,0.145491803279,0,0.200908059024,0.195355191257,0.0403005464481,146400000000,105800000000,5900000000,0
UPRO_2023,UPRO,Юнипро,2023,Energy,0.0038121924994298,0.0051969632791372,23,3,25.8370592231,0.132291040289,0,0.120982986767,0.31328923632,0.0853878532772,166300000000,118600000000,14200000000,0
UPRO_2024,UPRO,Юнипро,2024,Energy,0.0040600041934315,0.0054895831347807,29,0,26.0074842791,0.161764705882,0,0.0817875210793,0.466531440162,0.0669371196755,197200000000,128300000000.00002,13200000000,0
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
UWGN_2023,UWGN,ОВК,2023,Industrials,0.0021063189568706,0.0048144433299899,2,0,25.4559493432,0.299295774648,0.134683098592,0.957040572792,0.345070422535,0.00880281690141,113600000000,82000000000,1000000000,15300000000
UWGN_2024,UWGN,ОВК,2024,Industrials,0.0021716522909402,0.0043433045818804,1,0,25.2760895426,0.330874604847,0,0.768292682927,0.125395152792,0.0132771338251,94900000000,145000000000,1260000000,0
VSMO_2020,VSMO,ВСМПО-АВИСМА,2020,Metals & Mining,0.00248530325479138,0.00090809157386608,1,0,26.7508212042,0.0159151193634,0.249819146371,-0.1546,0.168555582349,0.0204967446347,414700000000,89100000000,8500000000,103600000000
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
VSMO_2023,VSMO,ВСМПО-АВИСМА,2023,Metals & Mining,0.0033642847530614,0.0051809985197147,0,0,26.8534047787,0.054189336235,0.319260065288,0.255165289256,0.125788900979,0.0176278563656,459500000000,121500000000,8100000000,146700000000
VSMO_2024,VSMO,ВСМПО-АВИСМА,2024,Metals & Mining,0.002420637665122,0.004218825644927,0,0,26.8680950408,0.0214454214025,0.181857173493,-0.151440329218,0.0403173922368,0.0161269568947,466300000000,103100000000,7520000000,84800000000
